Time,Length,Radius,Wet mass,Cp,Ambient temperature,Starting temperature,Object temperature
4131.317,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.175390625
4133.488,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.168359375
4135.66,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.159375000000004
4137.831,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.13906250000001
4140.002,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.11679687500001
4142.173,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.09648437500001
4144.345,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.08750000000001
4146.515,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.059765625000004
4148.686,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.05664062500001
4150.857,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.048046875000004
4153.029,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.04335937500001
4155.2,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.03125000000001
4157.371,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.024609375000004
4159.542,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,35.012109375
4161.714,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.997656250000006
4163.885,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.98515625
4166.055,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.96875000000001
4168.226,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.9578125
4170.398,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.9375
4172.569,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.9171875
4174.74,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.90078125
4176.912,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.89765625
4179.083,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.883203124999994
4181.254,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.872265625000004
4183.425,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.85
4185.596,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.835546875
4187.767,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.817578125000004
4189.938,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.808984375
4192.109,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.803906250000004
4194.281,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.78750000000001
4196.452,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.77890625000001
4198.623,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.77226562500001
4200.794,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.76171875000001
4202.966,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.735937500000006
4205.136,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.717578125
4207.307,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.70507812500001
4209.479,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.70781250000001
4211.65,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.70117187500001
4213.821,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.679296875000006
4215.992,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.6703125
4218.164,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.659375000000004
4220.335,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.637109375
4222.506,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.612890625
4224.677,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.590625
4226.848,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.57421875
4229.019,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.573046875
4231.19,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.5625
4233.362,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.551953125000004
4235.533,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.5453125
4237.704,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.53671875
4239.876,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.514843750000004
4242.046,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.496875
4244.217,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.49023437500001
4246.389,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.483593750000004
4248.56,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.48085937500001
4250.731,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.47070312500001
4252.903,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.46054687500001
4255.074,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.45781250000001
4257.245,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.45117187500001
4259.417,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.429296875000006
4261.587,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.41484375
4263.758,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.40625000000001
4265.93,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.392187500000006
4268.101,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.38554687500001
4270.272,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.37500000000001
4272.444,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.364453125000004
4274.615,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.3578125
4276.786,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.349218750000006
4278.958,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.3328125
4281.128,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.31796875
4283.3,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.28984375
4285.471,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.267578125
4287.642,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.260546875
4289.814,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.238671875
4291.985,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.230078125000006
4294.157,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.2234375
4296.328,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.22265625000001
4298.499,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.221875000000004
4300.67,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.21523437500001
4302.841,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.19140625000001
4305.013,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.17304687500001
4307.184,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.15859375000001
4309.356,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.142187500000006
4311.527,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.13320312500001
4313.698,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.116796875000006
4315.87,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.10234375
4318.041,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.09375000000001
4320.213,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.085156250000004
4322.383,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.07070312500001
4324.555,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.054296875000006
4326.726,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.03984375
4328.898,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.036718750000006
4331.069,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.0203125
4333.24,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,34.0
4335.412,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.9796875
4337.583,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.96875
4339.755,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.9578125
4341.925,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.93749999999999
4344.097,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.917187500000004
4346.268,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.90078125
4348.44,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.8921875
4350.611,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.885546875
4352.783,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.87500000000001
4354.954,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.864453125000004
4357.126,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.85781250000001
4359.297,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.849218750000006
4361.468,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.827343750000004
4363.639,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.81484375000001
4365.811,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.800390625000006
4367.982,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.78789062500001
4370.154,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.786718750000006
4372.325,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.772265625
4374.497,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.75390625000001
4376.668,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.735546875000004
4378.84,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.72109375
4381.01,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.704687500000006
4383.182,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.695703125
4385.354,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.679296875
4387.525,0.1592,0.0327,0.52,0.84,5.6,79.69064685314683,33.66484375
